index,mean_abs,variance,std,rms,energy,skewness,kurtosis,peak,papr,fft_peak,dominant_bin,spectral_centroid,spectral_bandwidth,spectral_entropy,spectral_flatness,psd_max,psd_mean,autocorr_peak,cov_trace,max_eigenvalue,eigenvalue_ratio
38,0.8946000596454665,0.22102995691061242,0.4701382317049023,1.0106132908428844,1.0213392236282846,0.8087722186454351,0.9924609526134374,3.030306138228246,8.990896539499643,89.16000437886026,-499,0.0023944168487100926,0.28901490102771166,7.900529863176068,0.9269851453630151,2.415872264266812,0.9991005051196874,0.07406668282189331,8.142892921419953,1.1578788498253054,1.2523885914055606
39,0.8711600659076331,0.21576793155851182,0.46450826855774247,0.9872627775778359,0.9746877919907033,0.7093430458557085,0.5578869229602557,2.738616928461336,7.694794930722641,80.91685102352524,-328,-0.00398012111021149,0.28758694790497363,7.898603158667831,0.9294763570844681,2.429935998126873,0.9488099124535214,0.070461758730166,7.792933786130201,1.1074647661998522,1.3393767872192335
40,0.8802126090113445,0.21917438467495712,0.46816063981816874,0.9969697195690124,0.9939486217375152,0.6661157107823746,0.2990478429039354,2.69983860601393,7.333506319243975,83.6672975363353,-128,-0.007752014756396636,0.2877628809325584,7.882120814013888,0.9179956232033293,2.7197929513239583,0.984278117526059,0.07731050536019964,7.956312160773217,1.1958405983218066,1.3875539711112992
41,0.9104040470384033,0.24070541147967314,0.4906173778818614,1.0341861246137352,1.0695409403435763,0.7018031283805509,0.33731499702666534,2.7816593260392257,7.234532418785344,77.3746232089216,-134,-0.0036198120268945443,0.2866265244193155,7.8902989998690485,0.9239585396317115,2.985447832353885,1.0726477695582952,0.06526478511034717,8.569280551242613,1.2487560134824565,1.3084420499865712
42,0.8815778246692063,0.2184349574501076,0.4673702573443325,0.9978047997472238,0.9956144183985974,0.6694703952404752,0.14322587034544698,2.52795308620831,6.418696523441893,87.7064450925755,20,5.113556013968244e-05,0.2922719155975094,7.8648022237516315,0.9045459905169997,2.700228379355633,0.9787562653338459,0.10503080738156165,7.946997520939783,1.1326049506951328,1.3563820290642274
43,0.8960500232818606,0.2148064719773357,0.4634721911585804,1.008817186709643,1.0177121162007587,0.5668820832543809,-0.09332141832475083,2.6449601003972347,6.874059786968723,84.48098808687087,113,-0.005559290537406122,0.2892506110135095,7.916821046200644,0.9417858283311505,2.1429131460909447,1.0245790759247966,0.0911959662967338,8.139454535470064,1.150134922014309,1.2775507868470082
44,0.8894356845136531,0.21948727774098367,0.46849469339682354,1.0052776306211406,1.0105831146272544,0.6364232437646394,0.18585865284728786,2.76076413136789,7.5420007307872,82.85765086275926,-203,-0.003495276606305476,0.2869916075296413,7.899343664909878,0.9300010241398509,2.278920057727351,1.0301479269334357,0.07311988937070715,8.068378473587252,1.1440064305227753,1.261302589201029
45,0.8969059029855204,0.22850238764095832,0.47801923354710146,1.0163378308668973,1.03294258645123,0.6263493464112646,0.24015006369357295,2.873052362771442,7.9911797494742025,101.410014188274,-374,-0.009505900503467644,0.28885279199636554,7.893764529347955,0.9260211261715303,2.8045829297374762,1.0218658785537351,0.06087296446060376,8.221522580079004,1.2132215541112044,1.3528106866520164
46,0.8935758163261859,0.21597362414280669,0.46472962477424085,1.007199763535425,1.0144513636658163,0.8293200405538077,1.0436324096303018,3.2226385406135774,10.2374539927761,84.8626452457908,413,0.00216375435679974,0.2886021019179006,7.907994771557267,0.9356153215870108,2.1589436723369517,1.0231846824914745,0.0552926968859855,8.132121972257725,1.1033690658746997,1.2086997475625667
47,0.8794524219610249,0.19869704269234792,0.44575446457926576,0.9859683591198353,0.9721336051854605,0.647291591480051,0.2934139135771101,2.5949544820234536,6.926814100292349,75.50444620925661,-263,-0.007297912245327325,0.2891413866959053,7.895189820115666,0.9238903183176874,2.445486149917441,0.9753440580817556,0.0583014191341283,7.754132836278044,1.1281471375175047,1.4417775619878483
